# this is a map:
# type, action, material, direction = file, sequence index, start, duration
*,*,*,*=10, 0, 0, 1
SLAUGHTERER, NO_ACTION, MEAT, SOUTH_WEST = 11, 81,  0, 1
SLAUGHTERER, NO_ACTION, MEAT, WEST       = 11, 81, 12, 1
SLAUGHTERER, NO_ACTION, MEAT, NORTH_WEST = 11, 81, 24, 1
SLAUGHTERER, NO_ACTION, MEAT, NORTH_EAST = 11, 81, 36, 1
SLAUGHTERER, NO_ACTION, MEAT, EAST       = 11, 81, 48, 1
SLAUGHTERER, NO_ACTION, MEAT, SOUTH_EAST = 11, 81, 60, 1

SLAUGHTERER, WALKING, PIG, SOUTH_WEST = 11, 84,  0, 12
SLAUGHTERER, WALKING, PIG, WEST       = 11, 84, 12, 12
SLAUGHTERER, WALKING, PIG, NORTH_WEST = 11, 84, 24, 12
SLAUGHTERER, WALKING, PIG, NORTH_EAST = 11, 84, 36, 12
SLAUGHTERER, WALKING, PIG, EAST       = 11, 84, 48, 12
SLAUGHTERER, WALKING, PIG, SOUTH_EAST = 11, 84, 60, 12

SLAUGHTERER, NO_ACTION, PIG, SOUTH_WEST = 11, 84,  0, 1
SLAUGHTERER, NO_ACTION, PIG, WEST       = 11, 84, 12, 1
SLAUGHTERER, NO_ACTION, PIG, NORTH_WEST = 11, 84, 24, 1
SLAUGHTERER, NO_ACTION, PIG, NORTH_EAST = 11, 84, 36, 1
SLAUGHTERER, NO_ACTION, PIG, EAST       = 11, 84, 48, 1
SLAUGHTERER, NO_ACTION, PIG, SOUTH_EAST = 11, 84, 60, 1

SLAUGHTERER, TAKE, *, NORTH_WEST = 11, 79, 0, 4
SLAUGHTERER, TAKE, *, NORTH_EAST = 11, 80, 0, 4

SLAUGHTERER, DROP, MEAT, NORTH_WEST = 11, 82, 0, 4
SLAUGHTERER, DROP, MEAT, NORTH_EAST = 11, 83, 0, 4

SLAUGHTERER, DROP, PIG, NORTH_WEST = 11, 85, 0, 4
SLAUGHTERER, DROP, PIG, NORTH_EAST = 11, 86, 0, 4

FISHERMAN, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 100,  0, 12
FISHERMAN, WALKING, NO_MATERIAL, WEST       = 11, 100, 12, 12
FISHERMAN, WALKING, NO_MATERIAL, NORTH_WEST = 11, 100, 24, 12
FISHERMAN, WALKING, NO_MATERIAL, NORTH_EAST = 11, 100, 36, 12
FISHERMAN, WALKING, NO_MATERIAL, EAST       = 11, 100, 48, 12
FISHERMAN, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 100, 60, 12

FISHERMAN, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 100,  0, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, WEST       = 11, 100, 12, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 100, 24, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 100, 36, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, EAST       = 11, 100, 48, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 100, 60, 1

FISHERMAN, WALKING, FISH, SOUTH_WEST = 11, 113,  0, 12
FISHERMAN, WALKING, FISH, WEST       = 11, 113, 12, 12
FISHERMAN, WALKING, FISH, NORTH_WEST = 11, 113, 24, 12
FISHERMAN, WALKING, FISH, NORTH_EAST = 11, 113, 36, 12
FISHERMAN, WALKING, FISH, EAST       = 11, 113, 48, 12
FISHERMAN, WALKING, FISH, SOUTH_EAST = 11, 113, 60, 12

FISHERMAN, NO_ACTION, FISH, SOUTH_WEST = 11, 113,  0, 1
FISHERMAN, NO_ACTION, FISH, WEST       = 11, 113, 12, 1
FISHERMAN, NO_ACTION, FISH, NORTH_WEST = 11, 113, 24, 1
FISHERMAN, NO_ACTION, FISH, NORTH_EAST = 11, 113, 36, 1
FISHERMAN, NO_ACTION, FISH, EAST       = 11, 113, 48, 1
FISHERMAN, NO_ACTION, FISH, SOUTH_EAST = 11, 113, 60, 1

#ACTION1, material FISH = FISH rausziehen
#ACTION1, material NO_MATERIAL = nichts rausziehen
FISHERMAN, ACTION1, FISH, SOUTH_WEST = 11, 114,  0, 12
FISHERMAN, ACTION1, FISH, WEST       = 11, 115,  0, 12
FISHERMAN, ACTION1, FISH, NORTH_WEST = 11, 116,  0, 12
FISHERMAN, ACTION1, FISH, NORTH_EAST = 11, 117,  0, 12
FISHERMAN, ACTION1, FISH, EAST       = 11, 118,  0, 12
FISHERMAN, ACTION1, FISH, SOUTH_EAST = 11, 119,  0, 12

FISHERMAN, ACTION1, NO_MATERIAL, SOUTH_WEST = 11, 107,  0, 24
FISHERMAN, ACTION1, NO_MATERIAL, WEST       = 11, 108,  0, 24
FISHERMAN, ACTION1, NO_MATERIAL, NORTH_WEST = 11, 109,  0, 24
FISHERMAN, ACTION1, NO_MATERIAL, NORTH_EAST = 11, 110,  0, 24
FISHERMAN, ACTION1, NO_MATERIAL, EAST       = 11, 111,  0, 24
FISHERMAN, ACTION1, NO_MATERIAL, SOUTH_EAST = 11, 112,  0, 24

#ACTION2 = Angel auswerfen
FISHERMAN, ACTION2, NO_MATERIAL, SOUTH_WEST = 11, 101,  0, 12
FISHERMAN, ACTION2, NO_MATERIAL, WEST       = 11, 102,  0, 12
FISHERMAN, ACTION2, NO_MATERIAL, NORTH_WEST = 11, 103,  0, 12
FISHERMAN, ACTION2, NO_MATERIAL, NORTH_EAST = 11, 104,  0, 12
FISHERMAN, ACTION2, NO_MATERIAL, EAST       = 11, 105,  0, 12
FISHERMAN, ACTION2, NO_MATERIAL, SOUTH_EAST = 11, 106,  0, 12

FISHERMAN, DROP, FISH, SOUTH_WEST = 11, 120, 0, 4
FISHERMAN, DROP, FISH, SOUTH_EAST = 11, 121, 0, 4


MILLER, DROP, FLOUR, SOUTH_WEST = 11, 76, 0, 4
MILLER, DROP, FLOUR, SOUTH_EAST = 11, 77, 0, 4

MILLER, DROP, NO_MATERIAL, SOUTH_WEST = 11, 70, 0, 4
MILLER, DROP, NO_MATERIAL, SOUTH_EAST = 11, 71, 0, 4

MILLER, TAKE, CROP, SOUTH_WEST = 11, 72, 0, 4
MILLER, TAKE, CROP, SOUTH_EAST = 11, 73, 0, 4

BAKER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 134,  0, 12
BAKER, WALKING, NO_MATERIAL, WEST       = 11, 134, 12, 12
BAKER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 134, 24, 12
BAKER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 134, 36, 12
BAKER, WALKING, NO_MATERIAL, EAST       = 11, 134, 48, 12
BAKER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 134, 60, 12

BAKER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 134,  0, 1
BAKER, NO_ACTION, NO_MATERIAL, WEST       = 11, 134, 12, 1
BAKER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 134, 24, 1
BAKER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 134, 36, 1
BAKER, NO_ACTION, NO_MATERIAL, EAST       = 11, 134, 48, 1
BAKER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 134, 60, 1

BAKER, WALKING, FLOUR, SOUTH_WEST = 11, 132,  0, 12
BAKER, WALKING, FLOUR, WEST       = 11, 132, 12, 12
BAKER, WALKING, FLOUR, NORTH_WEST = 11, 132, 24, 12
BAKER, WALKING, FLOUR, NORTH_EAST = 11, 132, 36, 12
BAKER, WALKING, FLOUR, EAST       = 11, 132, 48, 12
BAKER, WALKING, FLOUR, SOUTH_EAST = 11, 132, 60, 12

BAKER, NO_ACTION, FLOUR, SOUTH_WEST = 11, 132,  0, 1
BAKER, NO_ACTION, FLOUR, WEST       = 11, 132, 12, 1
BAKER, NO_ACTION, FLOUR, NORTH_WEST = 11, 132, 24, 1
BAKER, NO_ACTION, FLOUR, NORTH_EAST = 11, 132, 36, 1
BAKER, NO_ACTION, FLOUR, EAST       = 11, 132, 48, 1
BAKER, NO_ACTION, FLOUR, SOUTH_EAST = 11, 132, 60, 1

BAKER, WALKING, WATER, SOUTH_WEST = 11, 133,  0, 12
BAKER, WALKING, WATER, WEST       = 11, 133, 12, 12
BAKER, WALKING, WATER, NORTH_WEST = 11, 133, 24, 12
BAKER, WALKING, WATER, NORTH_EAST = 11, 133, 36, 12
BAKER, WALKING, WATER, EAST       = 11, 133, 48, 12
BAKER, WALKING, WATER, SOUTH_EAST = 11, 133, 60, 12

BAKER, NO_ACTION, WATER, SOUTH_WEST = 11, 133,  0, 1
BAKER, NO_ACTION, WATER, WEST       = 11, 133, 12, 1
BAKER, NO_ACTION, WATER, NORTH_WEST = 11, 133, 24, 1
BAKER, NO_ACTION, WATER, NORTH_EAST = 11, 133, 36, 1
BAKER, NO_ACTION, WATER, EAST       = 11, 133, 48, 1
BAKER, NO_ACTION, WATER, SOUTH_EAST = 11, 133, 60, 1

BAKER, WALKING, BLADE, SOUTH_WEST = 11, 125,  0, 12
BAKER, WALKING, BLADE, WEST       = 11, 125, 12, 12
BAKER, WALKING, BLADE, NORTH_WEST = 11, 125, 24, 12
BAKER, WALKING, BLADE, NORTH_EAST = 11, 125, 36, 12
BAKER, WALKING, BLADE, EAST       = 11, 125, 48, 12
BAKER, WALKING, BLADE, SOUTH_EAST = 11, 125, 60, 12

BAKER, NO_ACTION, BLADE, SOUTH_WEST = 11, 125,  0, 1
BAKER, NO_ACTION, BLADE, WEST       = 11, 125, 12, 1
BAKER, NO_ACTION, BLADE, NORTH_WEST = 11, 125, 24, 1
BAKER, NO_ACTION, BLADE, NORTH_EAST = 11, 125, 36, 1
BAKER, NO_ACTION, BLADE, EAST       = 11, 125, 48, 1
BAKER, NO_ACTION, BLADE, SOUTH_EAST = 11, 125, 60, 1

BAKER, WALKING, WHITE_BREAD, SOUTH_WEST = 11, 126,  0, 12
BAKER, WALKING, WHITE_BREAD, WEST       = 11, 126, 12, 12
BAKER, WALKING, WHITE_BREAD, NORTH_WEST = 11, 126, 24, 12
BAKER, WALKING, WHITE_BREAD, NORTH_EAST = 11, 126, 36, 12
BAKER, WALKING, WHITE_BREAD, EAST       = 11, 126, 48, 12
BAKER, WALKING, WHITE_BREAD, SOUTH_EAST = 11, 126, 60, 12

BAKER, NO_ACTION, WHITE_BREAD, SOUTH_WEST = 11, 126,  0, 1
BAKER, NO_ACTION, WHITE_BREAD, WEST       = 11, 126, 12, 1
BAKER, NO_ACTION, WHITE_BREAD, NORTH_WEST = 11, 126, 24, 1
BAKER, NO_ACTION, WHITE_BREAD, NORTH_EAST = 11, 126, 36, 1
BAKER, NO_ACTION, WHITE_BREAD, EAST       = 11, 126, 48, 1
BAKER, NO_ACTION, WHITE_BREAD, SOUTH_EAST = 11, 126, 60, 1

BAKER, WALKING, BREAD, SOUTH_WEST = 11, 127,  0, 12
BAKER, WALKING, BREAD, WEST       = 11, 127, 12, 12
BAKER, WALKING, BREAD, NORTH_WEST = 11, 127, 24, 12
BAKER, WALKING, BREAD, NORTH_EAST = 11, 127, 36, 12
BAKER, WALKING, BREAD, EAST       = 11, 127, 48, 12
BAKER, WALKING, BREAD, SOUTH_EAST = 11, 127, 60, 12

BAKER, NO_ACTION, BREAD, SOUTH_WEST = 11, 127,  0, 1
BAKER, NO_ACTION, BREAD, WEST       = 11, 127, 12, 1
BAKER, NO_ACTION, BREAD, NORTH_WEST = 11, 127, 24, 1
BAKER, NO_ACTION, BREAD, NORTH_EAST = 11, 127, 36, 1
BAKER, NO_ACTION, BREAD, EAST       = 11, 127, 48, 1
BAKER, NO_ACTION, BREAD, SOUTH_EAST = 11, 127, 60, 1

#TODO: this is reversed!
BAKER, ACTION1, BREAD, NORTH_WEST = 11, 130, 0, 12
BAKER, ACTION1, BREAD, NORTH_EAST = 11, 131, 0, 12

#stand there
BAKER, ACTION2, *, NORTH_EAST = 11, 131, 11, 1

BAKER, ACTION1, WHITE_BREAD, NORTH_WEST = 11, 128, 0, 12
BAKER, ACTION1, WHITE_BREAD, NORTH_EAST = 11, 129, 0, 12

BAKER, DROP, *, NORTH_WEST = 11, 135, 0, 4
BAKER, DROP, *, * = 11, 136, 0, 4

BAKER, TAKE, FLOUR, NORTH_WEST = 11, 139, 0, 4
BAKER, TAKE, FLOUR, * = 11, 140, 0, 4

BAKER, TAKE, *, NORTH_WEST = 11, 135, 0, 4
BAKER, TAKE, *, * = 11, 136, 0, 4

BAKER, TAKE, WATER, NORTH_WEST = 11, 137, 0, 4
BAKER, TAKE, WATER, * = 11, 138, 0, 4

# WATERWORKER: 154 - 160
# walking with really nothing: 159
WATERWORKER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 154,  0, 12
WATERWORKER, WALKING, NO_MATERIAL, WEST       = 11, 154, 12, 12
WATERWORKER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 154, 24, 12
WATERWORKER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 154, 36, 12
WATERWORKER, WALKING, NO_MATERIAL, EAST       = 11, 154, 48, 12
WATERWORKER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 154, 60, 12

WATERWORKER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 154,  0, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, WEST       = 11, 154, 12, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 154, 24, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 154, 36, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, EAST       = 11, 154, 48, 12
WATERWORKER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 154, 60, 12

WATERWORKER, WALKING, WATER, SOUTH_WEST = 11, 155,  0, 12
WATERWORKER, WALKING, WATER, WEST       = 11, 155, 12, 12
WATERWORKER, WALKING, WATER, NORTH_WEST = 11, 155, 24, 12
WATERWORKER, WALKING, WATER, NORTH_EAST = 11, 155, 36, 12
WATERWORKER, WALKING, WATER, EAST       = 11, 155, 48, 12
WATERWORKER, WALKING, WATER, SOUTH_EAST = 11, 155, 60, 12

WATERWORKER, NO_ACTION, WATER, SOUTH_WEST = 11, 155,  0, 12
WATERWORKER, NO_ACTION, WATER, WEST       = 11, 155, 12, 12
WATERWORKER, NO_ACTION, WATER, NORTH_WEST = 11, 155, 24, 12
WATERWORKER, NO_ACTION, WATER, NORTH_EAST = 11, 155, 36, 12
WATERWORKER, NO_ACTION, WATER, EAST       = 11, 155, 48, 12
WATERWORKER, NO_ACTION, WATER, SOUTH_EAST = 11, 155, 60, 12

WATERWORKER, ACTION1, NO_MATERIAL, SOUTH_WEST = 11, 156,  0, 14
WATERWORKER, ACTION1, NO_MATERIAL, SOUTH_EAST = 11, 157,  0, 14
WATERWORKER, ACTION1, NO_MATERIAL, * = 11, 157,  0, 14

WATERWORKER, DROP, WATER, * = 11, 158, 0, 4

# TODO: sind das hier nicht nur schmelzer-Bilder?
MINER, WALKING, GOLDORE, SOUTH_WEST = 11, 51,  0, 12
MINER, WALKING, GOLDORE, WEST       = 11, 51, 12, 12
MINER, WALKING, GOLDORE, NORTH_WEST = 11, 51, 24, 12
MINER, WALKING, GOLDORE, NORTH_EAST = 11, 51, 36, 12
MINER, WALKING, GOLDORE, EAST       = 11, 51, 48, 12
MINER, WALKING, GOLDORE, SOUTH_EAST = 11, 51, 60, 12

MINER, NO_ACTION, GOLDORE, SOUTH_WEST = 11, 51,  0, 1
MINER, NO_ACTION, GOLDORE, WEST       = 11, 51, 12, 1
MINER, NO_ACTION, GOLDORE, NORTH_WEST = 11, 51, 24, 1
MINER, NO_ACTION, GOLDORE, NORTH_EAST = 11, 51, 36, 1
MINER, NO_ACTION, GOLDORE, EAST       = 11, 51, 48, 1
MINER, NO_ACTION, GOLDORE, SOUTH_EAST = 11, 51, 60, 1

MINER, WALKING, COAL, SOUTH_WEST = 11, 49,  0, 12
MINER, WALKING, COAL, WEST       = 11, 49, 12, 12
MINER, WALKING, COAL, NORTH_WEST = 11, 49, 24, 12
MINER, WALKING, COAL, NORTH_EAST = 11, 49, 36, 12
MINER, WALKING, COAL, EAST       = 11, 49, 48, 12
MINER, WALKING, COAL, SOUTH_EAST = 11, 49, 60, 12

MINER, NO_ACTION, COAL, SOUTH_WEST = 11, 49,  0, 1
MINER, NO_ACTION, COAL, WEST       = 11, 49, 12, 1
MINER, NO_ACTION, COAL, NORTH_WEST = 11, 49, 24, 1
MINER, NO_ACTION, COAL, NORTH_EAST = 11, 49, 36, 1
MINER, NO_ACTION, COAL, EAST       = 11, 49, 48, 1
MINER, NO_ACTION, COAL, SOUTH_EAST = 11, 49, 60, 1

MINER, WALKING, IRONORE, SOUTH_WEST = 11, 53,  0, 12
MINER, WALKING, IRONORE, WEST       = 11, 53, 12, 12
MINER, WALKING, IRONORE, NORTH_WEST = 11, 53, 24, 12
MINER, WALKING, IRONORE, NORTH_EAST = 11, 53, 36, 12
MINER, WALKING, IRONORE, EAST       = 11, 53, 48, 12
MINER, WALKING, IRONORE, SOUTH_EAST = 11, 53, 60, 12

MINER, NO_ACTION, IRONORE, SOUTH_WEST = 11, 53,  0, 1
MINER, NO_ACTION, IRONORE, WEST       = 11, 53, 12, 1
MINER, NO_ACTION, IRONORE, NORTH_WEST = 11, 53, 24, 1
MINER, NO_ACTION, IRONORE, NORTH_EAST = 11, 53, 36, 1
MINER, NO_ACTION, IRONORE, EAST       = 11, 53, 48, 1
MINER, NO_ACTION, IRONORE, SOUTH_EAST = 11, 53, 60, 1

MINER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 55,  0, 12
MINER, WALKING, NO_MATERIAL, WEST       = 11, 55, 12, 12
MINER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 55, 24, 12
MINER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 55, 36, 12
MINER, WALKING, NO_MATERIAL, EAST       = 11, 55, 48, 12
MINER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 55, 60, 12

MINER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 55,  0, 1
MINER, NO_ACTION, NO_MATERIAL, WEST       = 11, 55, 12, 1
MINER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 55, 24, 1
MINER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 55, 36, 1
MINER, NO_ACTION, NO_MATERIAL, EAST       = 11, 55, 48, 1
MINER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 55, 60, 1

MINER, WALKING, BASKET, SOUTH_WEST = 11, 56,  0, 12
MINER, WALKING, BASKET, WEST       = 11, 56, 12, 12
MINER, WALKING, BASKET, NORTH_WEST = 11, 56, 24, 12
MINER, WALKING, BASKET, NORTH_EAST = 11, 56, 36, 12
MINER, WALKING, BASKET, EAST       = 11, 56, 48, 12
MINER, WALKING, BASKET, SOUTH_EAST = 11, 56, 60, 12

MINER, NO_ACTION, BASKET, SOUTH_WEST = 11, 56,  0, 1
MINER, NO_ACTION, BASKET, WEST       = 11, 56, 12, 1
MINER, NO_ACTION, BASKET, NORTH_WEST = 11, 56, 24, 1
MINER, NO_ACTION, BASKET, NORTH_EAST = 11, 56, 36, 1
MINER, NO_ACTION, BASKET, EAST       = 11, 56, 48, 1
MINER, NO_ACTION, BASKET, SOUTH_EAST = 11, 56, 60, 1

MINER, ACTION1, BASKET, SOUTH_WEST = 11, 57, 0, 32

# animation by sequence index 32-34 in file 10 clearly indicates a drop miner and in one direction only
# therefore at the exit from the mine upon successful production
MINER, DROP, COAL, SOUTH_WEST = 10, 32, 0, 9
MINER, DROP, GOLDORE, SOUTH_WEST = 10, 33, 0, 9
MINER, DROP, IRONORE, SOUTH_WEST = 10, 34, 0, 9
# this lines from file 11, check out gradually
#MINER, DROP, COAL, SOUTH_WEST = 11, 50, 0, 10
#MINER, DROP, IRONORE, SOUTH_WEST = 11, 54, 0, 10
#MINER, DROP, GOLDORE, SOUTH_WEST = 11, 52, 0, 10

MELTER, WALKING, GOLDORE, SOUTH_WEST = 11, 58,  0, 12
MELTER, WALKING, GOLDORE, WEST       = 11, 58, 12, 12
MELTER, WALKING, GOLDORE, NORTH_WEST = 11, 58, 24, 12
MELTER, WALKING, GOLDORE, NORTH_EAST = 11, 58, 36, 12
MELTER, WALKING, GOLDORE, EAST       = 11, 58, 48, 12
MELTER, WALKING, GOLDORE, SOUTH_EAST = 11, 58, 60, 12

MELTER, NO_ACTION, GOLDORE, SOUTH_WEST = 11, 58,  0, 1
MELTER, NO_ACTION, GOLDORE, WEST       = 11, 58, 12, 1
MELTER, NO_ACTION, GOLDORE, NORTH_WEST = 11, 58, 24, 1
MELTER, NO_ACTION, GOLDORE, NORTH_EAST = 11, 58, 36, 1
MELTER, NO_ACTION, GOLDORE, EAST       = 11, 58, 48, 1
MELTER, NO_ACTION, GOLDORE, SOUTH_EAST = 11, 58, 60, 1

MELTER, WALKING, COAL, SOUTH_WEST = 11, 58,  0, 12
MELTER, WALKING, COAL, WEST       = 11, 58, 12, 12
MELTER, WALKING, COAL, NORTH_WEST = 11, 58, 24, 12
MELTER, WALKING, COAL, NORTH_EAST = 11, 58, 36, 12
MELTER, WALKING, COAL, EAST       = 11, 58, 48, 12
MELTER, WALKING, COAL, SOUTH_EAST = 11, 58, 60, 12

MELTER, NO_ACTION, COAL, SOUTH_WEST = 11, 58,  0, 1
MELTER, NO_ACTION, COAL, WEST       = 11, 58, 12, 1
MELTER, NO_ACTION, COAL, NORTH_WEST = 11, 58, 24, 1
MELTER, NO_ACTION, COAL, NORTH_EAST = 11, 58, 36, 1
MELTER, NO_ACTION, COAL, EAST       = 11, 58, 48, 1
MELTER, NO_ACTION, COAL, SOUTH_EAST = 11, 58, 60, 1

MELTER, WALKING, IRONORE, SOUTH_WEST = 11, 62,  0, 12
MELTER, WALKING, IRONORE, WEST       = 11, 62, 12, 12
MELTER, WALKING, IRONORE, NORTH_WEST = 11, 62, 24, 12
MELTER, WALKING, IRONORE, NORTH_EAST = 11, 62, 36, 12
MELTER, WALKING, IRONORE, EAST       = 11, 62, 48, 12
MELTER, WALKING, IRONORE, SOUTH_EAST = 11, 62, 60, 12

MELTER, NO_ACTION, IRONORE, SOUTH_WEST = 11, 62,  0, 1
MELTER, NO_ACTION, IRONORE, WEST       = 11, 62, 12, 1
MELTER, NO_ACTION, IRONORE, NORTH_WEST = 11, 62, 24, 1
MELTER, NO_ACTION, IRONORE, NORTH_EAST = 11, 62, 36, 1
MELTER, NO_ACTION, IRONORE, EAST       = 11, 62, 48, 1
MELTER, NO_ACTION, IRONORE, SOUTH_EAST = 11, 62, 60, 1

MELTER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 65,  0, 12
MELTER, WALKING, NO_MATERIAL, WEST       = 11, 65, 12, 12
MELTER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 65, 24, 12
MELTER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 65, 36, 12
MELTER, WALKING, NO_MATERIAL, EAST       = 11, 65, 48, 12
MELTER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 65, 60, 12

MELTER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 55,  0, 1
MELTER, NO_ACTION, NO_MATERIAL, WEST       = 11, 55, 12, 1
MELTER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 55, 24, 1
MELTER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 55, 36, 1
MELTER, NO_ACTION, NO_MATERIAL, EAST       = 11, 55, 48, 1
MELTER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 55, 60, 1

MELTER, WALKING, IRON, SOUTH_WEST = 11, 68,  0, 12
MELTER, WALKING, IRON, WEST       = 11, 68, 12, 12
MELTER, WALKING, IRON, NORTH_WEST = 11, 68, 24, 12
MELTER, WALKING, IRON, NORTH_EAST = 11, 68, 36, 12
MELTER, WALKING, IRON, EAST       = 11, 68, 48, 12
MELTER, WALKING, IRON, SOUTH_EAST = 11, 68, 60, 12

MELTER, NO_ACTION, IRON, SOUTH_WEST = 11, 68,  0, 1
MELTER, NO_ACTION, IRON, WEST       = 11, 68, 12, 1
MELTER, NO_ACTION, IRON, NORTH_WEST = 11, 68, 24, 1
MELTER, NO_ACTION, IRON, NORTH_EAST = 11, 68, 36, 1
MELTER, NO_ACTION, IRON, EAST       = 11, 68, 48, 1
MELTER, NO_ACTION, IRON, SOUTH_EAST = 11, 68, 60, 1

MELTER, WALKING, GOLD, SOUTH_WEST = 11, 61,  0, 12
MELTER, WALKING, GOLD, WEST       = 11, 61, 12, 12
MELTER, WALKING, GOLD, NORTH_WEST = 11, 61, 24, 12
MELTER, WALKING, GOLD, NORTH_EAST = 11, 61, 36, 12
MELTER, WALKING, GOLD, EAST       = 11, 61, 48, 12
MELTER, WALKING, GOLD, SOUTH_EAST = 11, 61, 60, 12

MELTER, NO_ACTION, GOLD, SOUTH_WEST = 11, 61,  0, 1
MELTER, NO_ACTION, GOLD, WEST       = 11, 61, 12, 1
MELTER, NO_ACTION, GOLD, NORTH_WEST = 11, 61, 24, 1
MELTER, NO_ACTION, GOLD, NORTH_EAST = 11, 61, 36, 1
MELTER, NO_ACTION, GOLD, EAST       = 11, 61, 48, 1
MELTER, NO_ACTION, GOLD, SOUTH_EAST = 11, 61, 60, 1

MELTER, DROP, *, NORTH_WEST = 11, 66, 0, 4
MELTER, DROP, *, NORTH_EAST = 11, 67, 0, 4

# It is really the worker.
BRICKLAYER, WALKING, IRON, SOUTH_WEST = 11, 230,  0, 12
BRICKLAYER, WALKING, IRON, WEST       = 11, 230, 12, 12
BRICKLAYER, WALKING, IRON, NORTH_WEST = 11, 230, 24, 12
BRICKLAYER, WALKING, IRON, NORTH_EAST = 11, 230, 36, 12
BRICKLAYER, WALKING, IRON, EAST       = 11, 230, 48, 12
BRICKLAYER, WALKING, IRON, SOUTH_EAST = 11, 230, 60, 12

BRICKLAYER, NO_ACTION, IRON, SOUTH_WEST = 11, 230,  0, 1
BRICKLAYER, NO_ACTION, IRON, WEST       = 11, 230, 12, 1
BRICKLAYER, NO_ACTION, IRON, NORTH_WEST = 11, 230, 24, 1
BRICKLAYER, NO_ACTION, IRON, NORTH_EAST = 11, 230, 36, 1
BRICKLAYER, NO_ACTION, IRON, EAST       = 11, 230, 48, 1
BRICKLAYER, NO_ACTION, IRON, SOUTH_EAST = 11, 230, 60, 1

BRICKLAYER, TAKE, NO_MATERIAL, SOUTH_WEST = 11, 224,  0, 4
BRICKLAYER, TAKE, NO_MATERIAL, WEST       = 11, 225,  0, 4
BRICKLAYER, TAKE, NO_MATERIAL, NORTH_WEST = 11, 226,  0, 4
BRICKLAYER, TAKE, NO_MATERIAL, NORTH_EAST = 11, 227,  0, 4
BRICKLAYER, TAKE, NO_MATERIAL, EAST       = 11, 228,  0, 4
BRICKLAYER, TAKE, NO_MATERIAL, SOUTH_EAST = 11, 229,  0, 4

BRICKLAYER, DROP, NO_MATERIAL, SOUTH_WEST = 11, 224,  4, 4
BRICKLAYER, DROP, NO_MATERIAL, WEST       = 11, 225,  4, 4
BRICKLAYER, DROP, NO_MATERIAL, NORTH_WEST = 11, 226,  4, 4
BRICKLAYER, DROP, NO_MATERIAL, NORTH_EAST = 11, 227,  4, 4
BRICKLAYER, DROP, NO_MATERIAL, EAST       = 11, 228,  4, 4
BRICKLAYER, DROP, NO_MATERIAL, SOUTH_EAST = 11, 229,  4, 4

#charcoal burner
CHARCOAL_BURNER, WALKING, PLANK, SOUTH_WEST = 11, 172,  0, 12
